axis,mean,std,skew,kurt,rms,pp,crest,margin,impulse,shape,max,fault,severity,seq,rpm
ax,0.013264577017492713,0.5140977521101976,-0.27257246429810084,0.16582894890647681,0.5142677991474048,4.5258,4.934588563015624,7.281769566052139,6.182173771325527,1.2528245652860426,1.9881,overhang-cage_fault,e,r,2824.0478730010677
ay,0.5349385512359425,0.2978079494106156,0.9630932463417229,1.5005163262418204,0.6122486965473142,2.6691405889881956,4.361292490622043,5.416496453533855,4.991593214726464,1.1445215438908851,2.6701956426449356,overhang-cage_fault,e,r,2824.0478730010677
az,0.0006937897976430455,0.1981017269012509,-0.03145865662454876,0.5170608909238341,0.19810253760432686,3.9347000000000003,12.18257993655952,18.39466193338062,15.474513589698253,1.270216462381646,1.5213,overhang-cage_fault,e,r,2824.0478730010677
bx,-0.012291267190041295,0.4810827641830359,-0.05983605178488089,-0.1127297958278266,0.48123877319528857,3.5145999999999997,3.9121951614567703,5.764524513107065,4.888417956395058,1.2495332555379919,1.6319,overhang-cage_fault,e,r,2824.0478730010677
by,0.3890522481311782,0.2855951337042429,0.958427279117062,0.6216704529030537,0.48262397302562654,1.8825404601814164,3.90176455068455,5.620947283976858,4.84018565194616,1.2405119758179586,1.883085109261926,overhang-cage_fault,e,r,2824.0478730010677
bz,-0.006608458072406246,0.3349956996201357,-0.10001306959355132,0.07315745822521524,0.3350601924259279,3.1667,5.498116582163837,8.14969794196708,6.897237095295595,1.2544726893697697,1.3245,overhang-cage_fault,e,r,2824.0478730010677
mic,0.014394758276294977,0.20491786114867652,0.3816395675343698,-0.5731613405289746,0.2054224124426551,1.29378,3.937837115148352,5.3194936515020075,4.682862281014441,1.1891965421830357,0.80892,overhang-cage_fault,e,r,2824.0478730010677
ax,0.012313212969729797,0.5194424802639397,-0.17631389086625304,0.10013533453410206,0.5195873442941314,4.418200000000001,4.799000644227514,7.1118799171020575,6.02456649828808,1.2553793893598952,1.9247,overhang-cage_fault,e,r,2947.44633632097
ay,0.5446648604429989,0.30196344750249354,0.8864969951634573,1.0662993309536093,0.6227691089462581,2.498178148470926,4.012753294226738,4.979209367202491,4.58817701482374,1.143398728604841,2.499018793466748,overhang-cage_fault,e,r,2947.44633632097
az,0.0007249455499692998,0.20510571645525275,-0.08718187402275715,0.49521493464237176,0.20510658060371229,3.3123,11.422354139512173,17.267054469174226,14.52357438715767,1.2715044735758776,0.9695,overhang-cage_fault,e,r,2947.44633632097
bx,0.022150666562304366,0.5749779692424862,-0.0221548273252854,-0.2228512277522543,0.5754033131920943,4.195600000000001,3.670816541327174,5.335314161281641,4.549461403072335,1.2393595135722826,2.1122,overhang-cage_fault,e,r,2947.44633632097
by,0.46756336012246064,0.33739844288287096,0.8863943830318479,0.4205876065149834,0.5765871504748864,2.1118768692475656,3.663613572145876,5.238788643855267,4.517874346380453,1.233174366622464,2.1123925100047103,overhang-cage_fault,e,r,2947.44633632097
bz,0.0016461536461400029,0.35653266468634,-0.08452832793847836,0.09874095934938287,0.3565357400356096,2.9189,4.453410476720835,6.649619794900609,5.614219054865942,1.2606560936192526,1.3311,overhang-cage_fault,e,r,2947.44633632097
mic,0.01393068677858941,0.20795736264694015,0.37937818351349595,-0.5705740825012522,0.20842301423249066,1.3000099999999999,4.048833105631435,5.469539106910066,4.815346706676443,1.1893171639944555,0.84387,overhang-cage_fault,e,r,2947.44633632097
ax,0.014239571810462355,0.5248259257893888,-0.1609620337994532,0.018947533654295245,0.5250179893902378,4.4463,4.8569764303916525,7.161405418447764,6.076079893746066,1.251000489878043,1.8963,overhang-cage_fault,e,r,2926.7575661534715
ay,0.5500718177083117,0.30359057052124466,0.8267304089417336,0.8484811300527175,0.6282880402319039,2.560358546369026,4.07595463812488,5.0534639376055654,4.655525822665545,1.1421927464843658,2.56087355166162,overhang-cage_fault,e,r,2926.7575661534715
az,0.0008327166853201728,0.20818503100690702,-0.07414689550666154,0.5315065205662441,0.20818626987893304,4.1805,11.141464811050524,16.822312163937156,14.161081761331113,1.2710251301324058,1.861,overhang-cage_fault,e,r,2926.7575661534715
bx,-0.07638210917072762,0.5190808270349968,-0.0008918435042334384,-0.12652693098414813,0.5246694460016624,3.9998,3.903410072012295,5.744985929629662,4.874280871695005,1.2487237522503507,2.048,overhang-cage_fault,e,r,2926.7575661534715
by,0.42369240293893573,0.3115974810944878,0.9457605751351196,0.5668553507300902,0.5259352096045801,2.0476792148869114,3.8941917360821745,5.622951990011179,4.833913784505552,1.24131375959644,2.048092546956802,overhang-cage_fault,e,r,2926.7575661534715
bz,-0.017317355606663306,0.3630072218490921,-0.08011302656827143,-0.011215677789399692,0.3634193087679156,2.8941,4.081511257695047,6.094372535708949,5.139134528287401,1.2591254081679601,1.4108,overhang-cage_fault,e,r,2926.7575661534715
mic,0.01372621448492559,0.20925476441172847,0.37950905024838677,-0.5679942593805181,0.20970404377854315,1.2861799999999999,3.810083895395785,5.150221276095202,4.5328261108155035,1.1896919425561996,0.79899,overhang-cage_fault,e,r,2926.7575661534715
ax,0.014236641923225402,0.5310107405077653,-0.09499420767537713,0.14231121550828618,0.5312004660603187,4.6521,4.820778902910859,7.195641856010366,6.07675837979934,1.260534553063635,2.0913,overhang-cage_fault,e,r,3067.1052516754285
ay,0.5637356331236807,0.3154904266541067,0.8731953657100607,0.9462542541009684,0.6460121254544944,2.6087517721465643,4.040577966057034,5.034267515767916,4.630295135777632,1.1459487169099396,2.6102623599171024,overhang-cage_fault,e,r,3067.1052516754285
az,0.0005112766470541317,0.21630526363858799,-0.08451887437110393,0.4129350456303249,0.216305425504124,2.385,5.844513594856164,8.85678581991704,7.443492117855188,1.2735862440984491,1.1208,overhang-cage_fault,e,r,3067.1052516754285
bx,0.051358775717531245,0.531526855723745,0.09769235352155523,-0.20199285121789412,0.534001279577592,4.071,4.14324849886154,6.051750293073398,5.149537111664286,1.2428743081857747,2.2125,overhang-cage_fault,e,r,3067.1052516754285
by,0.4333066694392129,0.31432610249199666,0.926249762903065,0.6099035809920785,0.5353084758887102,2.2122053474056207,4.1331483107280915,5.921327289775924,5.106104934182734,1.2354032689630843,2.212509322837852,overhang-cage_fault,e,r,3067.1052516754285
bz,0.007988234339895942,0.392257595316933,-0.14879457316952857,-0.11130408248209411,0.3923381240794503,3.1139,4.356191496837303,6.4194449599272945,5.441232628448024,1.2490802189018748,1.4048,overhang-cage_fault,e,r,3067.1052516754285
mic,0.013996136595420445,0.209820801665884,0.37903726776719393,-0.5637285222310915,0.21028666285502878,1.29577,3.926592342041411,5.307527378812089,4.671854913589858,1.1897988145010718,0.82571,overhang-cage_fault,e,r,3067.1052516754285
ax,0.011912200785956345,0.539472226289385,-0.21533895747380802,0.11216996275780655,0.539602628985913,4.4355,4.617471943534667,6.843063416398855,5.795980032546105,1.2552279912954472,1.9439,overhang-cage_fault,e,r,3142.0471771126863
ay,0.577250832182803,0.32052364644341336,0.8364244240394209,0.9014125419660819,0.6602677581326453,2.5135802575715385,3.810031173680187,4.735297754384112,4.35796815042903,1.1438143027631922,2.5156407414613082,overhang-cage_fault,e,r,3142.0471771126863
az,0.0004635005011567855,0.22277181040943048,-0.08737606871705446,0.5634218620985543,0.2227718385749808,2.5095,5.771375808649429,8.816116393792246,7.389611259986751,1.2803898940200893,1.2238,overhang-cage_fault,e,r,3142.0471771126863
bx,0.027966511027559864,0.5634219265715189,0.020798417332166412,-0.24561297221870593,0.5641144379990369,3.9694000000000003,3.6389779479522995,5.323459162418734,4.52293509188053,1.2429135753421219,2.0528,overhang-cage_fault,e,r,3142.0471771126863
by,0.45742431522295174,0.33228027272098676,0.8661097077869406,0.2708314771220586,0.5653730925311921,2.052094546585016,3.630924916307688,5.216422251306734,4.4877965170716285,1.2359926521519202,2.0528272486814374,overhang-cage_fault,e,r,3142.0471771126863
bz,0.016279068624786598,0.40915465613466034,-0.22267008595108567,-0.06416824597639037,0.40947754315583423,3.4379,4.351887007688299,6.393602751326707,5.428014460047506,1.2472783531507268,1.6559,overhang-cage_fault,e,r,3142.0471771126863
mic,0.014611091343710438,0.21237023213750364,0.37641940600174567,-0.5738875236897636,0.21287182916856734,1.32298,3.9619145628337256,5.354997874364235,4.7135287593577235,1.189709844723762,0.84338,overhang-cage_fault,e,r,3142.0471771126863
ax,0.012104175657206917,0.5341551294474439,-0.2597118075345551,0.2247304176857452,0.5342911701674384,4.7232,5.265855318399317,7.843919323610254,6.633026115716655,1.2596293887035472,1.9097,overhang-cage_fault,e,r,3196.827966531221
ay,0.5737445498804638,0.32006660849176155,0.8858293552991418,1.1240553044853403,0.6569817549272525,2.8236888078894697,4.2989782237437675,5.349542519450079,4.92266158940884,1.1450771167484393,2.824350257829223,overhang-cage_fault,e,r,3196.827966531221
az,0.00067638663027887,0.22622519459343612,-0.11328452180506085,0.6120659041316294,0.2262257463320039,3.0115,7.851449398660788,11.987730647002268,10.050518272546753,1.2800844483900078,1.2353,overhang-cage_fault,e,r,3196.827966531221
bx,-0.004996837304278094,0.5159401377149907,0.17353917005224723,-0.16697509904975716,0.5159632863995517,3.8304,3.7907735909825764,5.512606585175798,4.702088538633215,1.2404034231478394,1.8745,overhang-cage_fault,e,r,3196.827966531221
by,0.41985397740600666,0.30236547439648814,0.9324735157404668,0.5932292661479361,0.5173991410108587,1.955359258003219,3.780296694143757,5.386848490557152,4.6585774282775345,1.2323311647718989,1.9559222623161687,overhang-cage_fault,e,r,3196.827966531221
bz,0.002913049721626022,0.40304424160129504,-0.1758511316417078,-0.010075160565893082,0.4030539501857819,3.5336,5.2112130374404,7.745652937483121,6.544151018746415,1.2557826693572898,1.4332,overhang-cage_fault,e,r,3196.827966531221
mic,0.014133797652731834,0.21321981554537056,0.36906145393076645,-0.5925461268005199,0.21368731671705854,1.29453,3.8343876117126183,5.177293353884723,4.557806036586663,1.1886659613295933,0.81936,overhang-cage_fault,e,r,3196.827966531221
ax,0.013162105083345041,0.5289745648090416,-0.2756609100503353,0.2817242932244315,0.5291372110864729,4.5651,4.776076879588419,7.144155170374855,6.033860013271141,1.26335068831453,2.0379,overhang-cage_fault,e,r,3259.177947923073
ay,0.5697897736910251,0.318414022130322,0.9109963972500716,1.1516090550225764,0.6527231124404608,2.577597375216444,3.9523639325645505,4.919136684344682,4.527633535521959,1.1455507672807186,2.579799287560953,overhang-cage_fault,e,r,3259.177947923073
az,0.0005198670118561884,0.2311349690925794,-0.1356669680912039,0.4516135971972979,0.23113508162818763,2.5705,5.906502770514563,8.945969107990246,7.521387492938339,1.2734079344693323,1.2053,overhang-cage_fault,e,r,3259.177947923073
bx,-0.02466907262476959,0.5377129840746485,0.18473860494771552,-0.20670749570868097,0.5382774704926532,3.6612999999999998,3.6598225041761023,5.347985739748706,4.546289326760798,1.2422157964144922,1.97,overhang-cage_fault,e,r,3259.177947923073
by,0.4372285583015597,0.3163927639830791,0.8667189999808198,0.3225896167172424,0.539696937511066,1.9712288051913263,3.6529498923646884,5.232403554000093,4.50905100400796,1.234358843364557,1.9714858697906004,overhang-cage_fault,e,r,3259.177947923073
bz,-0.004302901269940275,0.4015448806028556,-0.011841847691889408,-0.04759969087780558,0.4015671144690823,3.2464000000000004,4.215235608219421,6.239298452036487,5.283246847528232,1.2533692866956858,1.5537,overhang-cage_fault,e,r,3259.177947923073
mic,0.013954187922442723,0.21342671894305648,0.36573041221706226,-0.6004754246587791,0.213881971281105,1.29903,3.879476119609258,5.238550003014891,4.610523842773894,1.188439804918368,0.82975,overhang-cage_fault,e,r,3259.177947923073
ax,0.01402168920550687,0.5322198797715719,-0.28108341529990366,0.3116900853572755,0.5324034657436019,4.8469999999999995,4.910937227555831,7.37521211015064,6.219985915673901,1.2665578131955848,2.2324,overhang-cage_fault,e,r,3294.535858753838
ay,0.5746415949666295,0.32360112489991577,0.9201505892554042,1.156818199187744,0.6594923977228085,2.625563002837152,3.982271498501135,4.972068734846016,4.570288336127544,1.1476586510607651,2.6262777789297154,overhang-cage_fault,e,r,3294.535858753838
az,0.0005548440404369686,0.23932830108869363,-0.14926973478175912,0.4844207010728945,0.23932845510297807,2.7747,6.569214677475418,9.976817899827635,8.377227458544043,1.2752251022132002,1.2025,overhang-cage_fault,e,r,3294.535858753838
bx,0.02493688455192895,0.6029941561412113,0.22482778087482783,-0.22552536873189988,0.6035083382009684,4.1126,3.8183399534616442,5.5829789191826364,4.746067898414059,1.2429663037497098,2.3044,overhang-cage_fault,e,r,3294.535858753838
by,0.48941759363221454,0.3554511372742239,0.8999648687557754,0.5206465460445373,0.6048756694490621,2.3048336668062563,3.811327594473916,5.471554618591147,4.710454548819367,1.2359091240671898,2.3053793301970935,overhang-cage_fault,e,r,3294.535858753838
bz,0.005733227064611585,0.4062820570019982,0.05556161094355893,-0.030820083429669243,0.4063216767633401,3.2385,4.184615533052968,6.212299272657549,5.252102040521754,1.2550978695741686,1.7003,overhang-cage_fault,e,r,3294.535858753838
mic,0.014169485683235774,0.2146517401801832,0.36870931534122153,-0.5872137671319448,0.21511846863398706,1.2993,3.8500645958445037,5.2046016696387785,4.579466055287038,1.189451745882342,0.82822,overhang-cage_fault,e,r,3294.535858753838
ax,0.013405926587131136,0.5352686036373168,-0.25769414489362874,0.2886238963538723,0.5354353584919658,4.5516000000000005,4.670778573614738,6.9991414780396495,5.908545060040179,1.2650021761719967,2.0507,overhang-cage_fault,e,r,3296.0936427338797
ay,0.5798728868834186,0.32538492433478905,0.9114355812621793,1.0794896521798627,0.6649266727819124,2.5742949308827536,3.874651004909349,4.829627290937176,4.442971656654529,1.1466766041703094,2.5763588008854668,overhang-cage_fault,e,r,3296.0936427338797
az,0.000627188297614024,0.24559324632941457,-0.15515975153714026,0.8924743154617549,0.2455935441029908,4.8682,12.225077051459177,18.69371015231541,15.673602756458271,1.2820862143022225,1.8658,overhang-cage_fault,e,r,3296.0936427338797
bx,0.03325825514382633,0.5603707485081205,0.24313502067822335,-0.1147323270570535,0.561355681240363,3.9851,4.167589423573084,6.083361219944733,5.183852046857752,1.243849026378749,2.3395,overhang-cage_fault,e,r,3296.0936427338797
by,0.455268015717472,0.33095336404373943,1.0061562533298847,0.9818183186395406,0.5628486888891631,2.339353332686903,4.156891532693288,5.952774965056618,5.139172681269225,1.2363018473901601,2.33970094903088,overhang-cage_fault,e,r,3296.0936427338797
bz,0.011070083019059372,0.4162406334371275,0.047805979202049265,-0.1414924609479784,0.41638696169076617,3.1795,3.947289783825257,5.833549184955832,4.935737656777648,1.2504117830423136,1.5359,overhang-cage_fault,e,r,3296.0936427338797
mic,0.014553988314975029,0.21423591058804994,0.3681246566939433,-0.5905044856837494,0.2147292619334119,1.31004,3.836645236807431,5.1850054332629485,4.562900065424054,1.1892942359249659,0.82384,overhang-cage_fault,e,r,3296.0936427338797
ax,0.011052591724433417,0.48563014962614326,-0.44460562258450176,0.48203171556029867,0.4857549135196756,4.3238,5.144363814857802,7.712519083454798,6.51393450592901,1.2662274171036765,1.8249,overhang-cage_fault,e,r,3293.9177934556824
ay,0.5104380946479439,0.28072771418698034,1.039398287833958,2.0264205474267056,0.5825416510241188,2.518915530523227,4.326520878112284,5.344101298395833,4.937677344133552,1.1412581802420247,2.52037861552585,overhang-cage_fault,e,r,3293.9177934556824
az,0.0006556985255987415,0.22749955751482945,-0.15887546072791647,0.17301947135410467,0.22750003651445116,2.33053,6.095383637056756,9.099484906620877,7.686088011247269,1.2609687049917349,0.94383,overhang-cage_fault,e,r,3293.9177934556824
bx,0.05526937462752965,0.6616506395188873,0.10204083051458546,-0.17714643753787795,0.66395367260641,4.7904,4.031455974168156,5.899148863939066,5.017075730379901,1.2444823315762776,2.6767,overhang-cage_fault,e,r,3293.9177934556824
by,0.5369980126081626,0.3925509273445158,0.9325120404877035,0.6294366220647167,0.6651785210878531,2.6769812534536985,4.02468420827231,5.7986359238789085,4.9853694550964125,1.2386982921168117,2.6771334895042123,overhang-cage_fault,e,r,3293.9177934556824
bz,0.006079461999167184,0.327769403202856,0.06755696659878764,0.05051041688574731,0.32782510807280774,3.064,4.7616853058531206,7.0224323170026155,5.9565725439030865,1.2509378846563413,1.503,overhang-cage_fault,e,r,3293.9177934556824
mic,0.014230333150212379,0.21639889679716773,0.367498878864871,-0.5917531425242237,0.21686584125741146,1.33822,3.90467210091834,5.275333994120307,4.643386309182446,1.1891872580261906,0.84679,overhang-cage_fault,e,r,3293.9177934556824
ax,0.011858417277577998,0.5132815517483775,-0.42533809606052786,0.3620872907276764,0.5134174582677944,4.3266,4.852970930140053,7.240099762821814,6.123907217761395,1.2618882960390334,1.835,overhang-cage_fault,e,r,3420.0351831304465
ay,0.5321176281291808,0.2937898361384945,1.0085087611723378,1.8242180076132808,0.6078332681560392,2.5240153681404314,4.152827436612418,5.138374758505738,4.743738112490031,1.1422911702682346,2.5242266728841924,overhang-cage_fault,e,r,3420.0351831304465
az,0.0006238563541625066,0.23494742791775167,-0.16216422202102693,0.16149748751668058,0.23494777150946372,2.2197,4.938970021059592,7.36409473499189,6.225666241725725,1.260519139654565,1.0593,overhang-cage_fault,e,r,3420.0351831304465
bx,0.037815020056629345,0.8223034929240545,0.24116340594437735,-0.3486553459211308,0.8231708330776879,5.2229,3.641649921914918,5.229660239659222,4.483928386852876,1.231290344486231,2.9977,overhang-cage_fault,e,r,3420.0351831304465
by,0.671412556553229,0.4779122492183267,0.8470812779006175,0.2826141692677391,0.8241322689471798,2.996844884085482,3.6375835824320633,5.166452625069188,4.464989494186024,1.2274603161697697,2.997850011274747,overhang-cage_fault,e,r,3420.0351831304465
bz,0.0036126050642314904,0.35590955730369694,0.160576553486853,0.005718300691462286,0.3559271572602606,2.8992,4.465801407892368,6.587284904948871,5.589044193064683,1.251520988637609,1.5895,overhang-cage_fault,e,r,3420.0351831304465
mic,0.01385547988406291,0.21683749115172596,0.37068068774923996,-0.5865012119750022,0.21727926247915783,1.32885,3.8480892767214847,5.204785835151979,4.5790084323833895,1.1899433986845123,0.83611,overhang-cage_fault,e,r,3420.0351831304465
ax,0.013039476516872638,0.5455485511737728,-0.2750355303451326,0.16682552163880038,0.54570324988115,4.4514,4.735357541965889,7.034526227056598,5.952941828798601,1.2571261570097263,1.8673,overhang-cage_fault,e,r,3480.170030652407
ay,0.5609826323925676,0.31004096936682707,0.8948560345659872,1.2141334685112586,0.6409575062798443,2.588403891665499,4.040550592497662,5.008994888103704,4.616580054750303,1.1425621209451478,2.589821231764849,overhang-cage_fault,e,r,3480.170030652407
az,0.0007469738748542299,0.2412958209534191,-0.14914699136730558,0.18659588407935823,0.24129648555164224,2.3405,4.905583259092535,7.327793667881095,6.189114500700112,1.2616470201027659,1.1568,overhang-cage_fault,e,r,3480.170030652407
bx,-0.1316197632134736,0.8493699063828365,0.08407921379620524,-0.17328704729067868,0.8595057070079671,5.7453,3.4004428081975586,4.899694234266602,4.198822965868559,1.2347871152975487,2.8226,overhang-cage_fault,e,r,3480.170030652407
by,0.6985698766484839,0.5022170788533806,0.9090265800774885,0.5108214776401327,0.8603608772725309,2.9223916042656626,3.397083377587555,4.849238997867436,4.183858669846216,1.2316031739018989,2.922717634909161,overhang-cage_fault,e,r,3480.170030652407
bz,-0.02077698905431939,0.40029239105142167,0.17130327265796136,-0.10233781578982981,0.4008304238869852,3.3514,4.630886004110703,6.737401409754103,5.747407562894705,1.2411032268539754,1.8562,overhang-cage_fault,e,r,3480.170030652407
mic,0.014227663953472604,0.2169865199864287,0.35297622106512955,-0.6339929383256049,0.21745202788416249,1.31982,3.760047712388107,5.079372831574008,4.469399005827678,1.1886548649642117,0.81763,overhang-cage_fault,e,r,3480.170030652407
ax,0.013296867768235276,0.5952932704663948,-0.3585846366081769,0.200340358447614,0.5954405334533807,4.919499999999999,4.84246509601408,7.14500307382734,6.066826202688346,1.2528383958166387,2.0361,overhang-cage_fault,e,r,3471.6662512601656
ay,0.5967110832390395,0.33720408358239395,0.9901361242571907,1.598848442909996,0.685397872602536,2.897426748101598,4.228272583435937,5.282713113565023,4.856703880443388,1.1486260132493116,2.898049033470621,overhang-cage_fault,e,r,3471.6662512601656
az,0.0006218410888195594,0.24704375394550657,-0.12852300938891495,0.19366323769523053,0.247044029177111,2.3066,4.931509593889336,7.396758644931122,6.237756418900415,1.2648776809903517,1.0883,overhang-cage_fault,e,r,3471.6662512601656
bx,-0.00030468819420726773,0.6505232852290747,0.08436678304208733,-0.31886266002692665,0.6505220204923331,4.2728,3.4915036362351226,5.0787596062220555,4.323786642561488,1.238373804824048,2.2713,overhang-cage_fault,e,r,3471.6662512601656
by,0.5285690489634225,0.38115303601709505,0.8094259816565754,0.08399543799558584,0.6516611693393379,2.2711285714677576,3.485840091134439,4.99474862126076,4.29761567457161,1.2328780329028186,2.271586629918613,overhang-cage_fault,e,r,3471.6662512601656
bz,-0.0030182900925382152,0.3671370522989905,0.17436892922055391,-0.053771860467236365,0.36714870497590546,2.9707,4.046861611829756,5.959709350747124,5.057298754824565,1.2496841354893649,1.4849,overhang-cage_fault,e,r,3471.6662512601656
mic,0.01420942216475315,0.2185326920741116,0.3700201856491866,-0.5902421338290851,0.21899371911560148,1.3326,3.8157258727538963,5.1651323177143365,4.542775463776671,1.1905403100925713,0.83562,overhang-cage_fault,e,r,3471.6662512601656
ax,0.029319786524450907,1.045344225350503,-0.3628787581387666,-0.9293955261548139,1.045753071673116,5.7009,3.7322386189653085,4.84999780374259,4.321487998693068,1.1578809502515457,1.7979,overhang-cage_fault,e,r,803.0191946674581
ay,0.9242525313024669,0.5131119080777143,0.386792728589293,0.1125379413988834,1.0571307565402046,3.903286703440447,3.694442022181701,4.646292589957923,4.225585711298166,1.1437683108646555,3.905508289902865,overhang-cage_fault,e,r,803.0191946674581
az,0.0005409504180447204,0.040100835552504197,0.02319322597927603,0.3954272843132305,0.04010439757133656,0.43505,5.915062047199183,8.9918619104767,7.545672383618794,1.2756708760462985,0.19783,overhang-cage_fault,e,r,803.0191946674581
bx,-0.03044674691571424,0.8261646876593222,0.3562774975087121,-0.26735454540927295,0.8267237459129197,5.2181,3.4797597313758764,4.899598045422377,4.237772527456828,1.2178348088938997,2.8768,overhang-cage_fault,e,r,803.0191946674581
by,0.6871781172816811,0.46953038937528,0.8769455787117546,0.6723499362994652,0.8322689473319567,2.8841967750937725,3.4656718785148537,4.798389070203317,4.197414052617729,1.2111400616542063,2.884371086129522,overhang-cage_fault,e,r,803.0191946674581
bz,-0.009328395714794834,0.20031929732170115,0.33286395621855636,-0.09435537329684474,0.2005359488858479,1.4466999999999999,4.122053948893429,5.932608108377861,5.084372274080428,1.2334560238944312,0.82662,overhang-cage_fault,e,r,803.0191946674581
mic,0.013961737911671735,0.1165381944804638,0.7992081002349043,0.4833154443513692,0.11737130113364953,0.82467,4.963990297224063,7.197355496946432,6.194397467684485,1.24786655428164,0.58263,overhang-cage_fault,e,r,803.0191946674581
ax,0.04027537181121941,1.066330426616091,-0.4134357456087056,-0.8447613761244752,1.0670884317637683,5.8616,3.8423244765413025,5.030841449249209,4.469885170831529,1.163328396162713,1.7615,overhang-cage_fault,e,r,837.4312084371659
ay,0.9392330772810217,0.5299088945342131,0.45936693954671504,0.23425571682228297,1.078406687804119,4.102065620739472,3.805451982331865,4.812529796705013,4.369335969027256,1.1481779271722306,4.103824867864125,overhang-cage_fault,e,r,837.4312084371659
az,0.0005972990558316566,0.04585941078815573,-0.012871996312321358,1.7573521169035455,0.04586320032823725,1.60562,22.377417900514963,34.055706506862116,28.561403053898243,1.276349361703656,0.57932,overhang-cage_fault,e,r,837.4312084371659
bx,0.08828602451487323,0.7189104073939782,0.24679356330385865,-0.3571389964888225,0.7243095609541685,4.3426,3.4065545079227904,4.928206412261914,4.2106859882417025,1.236054194479702,2.4674,overhang-cage_fault,e,r,837.4312084371659
by,0.5963211193227534,0.42350750644046053,0.8933623439543609,0.5011433210286613,0.7314073437480088,2.4724761305050715,3.3822721228457455,4.783166391339029,4.148467309044967,1.22653268523958,2.4738186692035455,overhang-cage_fault,e,r,837.4312084371659
bz,0.023431436263722866,0.1812744084607454,0.21951135555597787,-0.20189880656728443,0.18278211055089977,1.29786,3.674046644805493,5.431263024086567,4.599323717637194,1.2518414060256673,0.67155,overhang-cage_fault,e,r,837.4312084371659
mic,0.020832740928566632,0.12331714211418308,0.7394321390165954,0.30993444132674597,0.12506420054130057,0.8691500000000001,4.866060770116457,7.051374426853013,6.071172027996409,1.247656433984714,0.60857,overhang-cage_fault,e,r,837.4312084371659
ax,0.01716226804524087,0.9744999347473273,-0.4253510136508974,-0.78516497009872,0.9746490087583265,5.5861,3.9545518082558377,5.194267996118899,4.612708199579702,1.166430084428239,1.7318,overhang-cage_fault,e,r,905.1869042255643
ay,0.857987658760223,0.4880648444470984,0.5664116442467965,0.6305875640964302,0.9870912407899074,3.856375719361619,3.9084699541968324,4.953100644013766,4.496587354476624,1.150472539682257,3.858016456678224,overhang-cage_fault,e,r,905.1869042255643
az,0.000515573376449679,0.05287872931830292,0.01847352453609695,0.5693214972056682,0.052881132015749927,1.19577,13.23212974698792,20.053603449620596,16.831541364464048,1.2720205806850915,0.49604,overhang-cage_fault,e,r,905.1869042255643
bx,0.02574625301543589,0.7627425350224122,0.41300318915482287,0.058521106641598486,0.7631753458395497,4.8431,3.5344433159494417,5.2852171733448525,4.460107487418965,1.2618981516247252,2.6974,overhang-cage_fault,e,r,905.1869042255643
by,0.6133398140595384,0.4630349925519842,1.091488243446238,1.0206590629342438,0.7684960859905495,2.7048633168539626,3.520667180393255,5.1505506116926325,4.411288630196375,1.252969509518829,2.7056189482076003,overhang-cage_fault,e,r,905.1869042255643
bz,0.001555952271652779,0.1799638018423018,0.32799199161122283,-0.09650905358767448,0.1799701513120988,1.31624,3.7808491854852173,5.507148181837646,4.697939912276168,1.2425621022683704,0.68044,overhang-cage_fault,e,r,905.1869042255643
mic,0.02322446823105517,0.13264017544770587,0.6833848008808674,0.13393032093904678,0.13465778257245536,0.8873800000000001,4.636865304565922,6.655991853143019,5.748130599619888,1.2396587397006555,0.62439,overhang-cage_fault,e,r,905.1869042255643
ax,-0.0005759249432238133,0.8599415494553105,-0.4073927445700461,-0.8077429440032469,0.8599399399203976,5.0067,3.8657350887873885,5.07067349907876,4.506663207870327,1.1657972169231041,1.6824,overhang-cage_fault,e,r,940.0608532873678
ay,0.7621202648888697,0.42939596801944907,0.5814279176362098,0.6986692731615833,0.8747613517992184,3.3290410814656695,3.8078353434342893,4.803410285625578,4.370631967038864,1.1477996217916784,3.3309471924514202,overhang-cage_fault,e,r,940.0608532873678
az,0.0004697534386144133,0.06250407858528376,0.030445659654793785,0.06071898771544548,0.06250571279002647,0.7059599999999999,6.699867601011045,10.014613545896596,8.446513830861553,1.2606986188185167,0.28718,overhang-cage_fault,e,r,940.0608532873678
bx,0.009699604713769516,0.8476895285032,0.15096272045815465,-0.2858237447359726,0.8477432434818511,5.1405,3.444321169706274,5.027700844237512,4.270780333329299,1.2399483447977948,2.9199,overhang-cage_fault,e,r,940.0608532873678
by,0.6935001228505546,0.49856806031164375,0.8340274286285123,0.27643654530096695,0.8541144473538778,2.924472391155575,3.4245202027340036,4.891923453618582,4.217637580780428,1.2315995617176474,2.9249321804103428,overhang-cage_fault,e,r,940.0608532873678
bz,-0.0013988187420112682,0.2092340294356175,0.2876555809168474,-0.1686961061475829,0.20923826669991843,1.42117,3.546148664403409,5.176581813680106,4.404927348046131,1.2421722169358629,0.74199,overhang-cage_fault,e,r,940.0608532873678
mic,0.020182547565800065,0.1284544716624999,0.6720186493249742,0.10818391100228641,0.13003006324645527,0.8743099999999999,4.694452842363287,6.697282458741596,5.797098052334071,1.2348825831245733,0.61042,overhang-cage_fault,e,r,940.0608532873678
